"ISSN","T.tulo","Estrato","Area"
"1748880X","BRITISH JOURNAL OF RADIOLOGY","B2","medicina_i"
"13652168","BRITISH JOURNAL OF SURGERY","A1","medicina_i"
"16777840","CADERNOS BRASILEIROS DE MEDICINA","C ","medicina_i"
"10970142","CANCER","A1","medicina_i"
"15558576","CANCER BIOL THER","B1","medicina_i"
"14707330","CANCER IMAGING","B2","medicina_i"
"2347520X","CARDIOLOGY AND ANGIOLOGY: AN INTERNATIONAL JOURNAL","C ","medicina_i"
"16645502","CARDIORENAL MEDICINE","B1","medicina_i"
"22233660","CARDIOVASCULAR DIAGNOSIS AND THERAPY","C ","medicina_i"
"15076164","CASE REPORTS & CLINICAL PRACTICE REVIEW","C ","medicina_i"
"23257075","CASE REPORTS IN CLINICAL MEDICINE","C ","medicina_i"
"23312726","CASE REPORTS IN CLINICAL PATHOLOGY","C ","medicina_i"
"20906463","CASE REPORTS IN DERMATOLOGICAL MEDICINE","C ","medicina_i"
"16626567","CASE REPORTS IN DERMATOLOGY","B3","medicina_i"
"2090648X","CASE REPORTS IN EMERGENCY MEDICINE","C ","medicina_i"
"16620631","CASE REPORTS IN GASTROENTEROLOGY","B3","medicina_i"
"20906625","CASE REPORTS IN INFECTIOUS DISEASES","C ","medicina_i"
"16879635","CASE REPORTS IN MEDICINE","C ","medicina_i"
"16879627","CASE REPORTS IN MEDICINE (PRINT)","C ","medicina_i"
"20906676","CASE REPORTS IN NEUROLOGICAL MEDICINE","C ","medicina_i"
"20906714","CASE REPORTS IN ONCOLOGICAL MEDICINE (ONLINE)","C ","medicina_i"
"16632699","CASE REPORTS IN OPHTHALMOLOGY","B3","medicina_i"
"2090679X","CASE REPORTS IN PATHOLOGY","C ","medicina_i"
"2090682X","CASE REPORTS IN PSYCHIATRY (PRINT)","C ","medicina_i"
"20906862","CASE REPORTS IN RADIOLOGY","C ","medicina_i"
"20906889","CASE REPORTS IN RHEUMATOLOGY","C ","medicina_i"
"20906919","CASE REPORTS IN SURGERY","C ","medicina_i"
"20906951","CASE REPORTS IN TRANSPLANTATION","C ","medicina_i"
"01034839","CBM. CADERNOS BRASILEIROS DE MEDICINA (IMPRESSO)","C ","medicina_i"
"23257776","CELLBIO","C ","medicina_i"
"19417705","CIRCULATION: CARDIOVASCULAR QUALITY AND OUTCOMES","A2","medicina_i"
"16896807","CLINICAL AND EXPERIMENTAL MEDICAL LETTERS","B4","medicina_i"
"20500904","CLINICAL CASE REPORTS","B5","medicina_i"
"20590393","CLINICAL CASE REPORTS AND REVIEWS","C ","medicina_i"
"13652265","CLINICAL ENDOCRINOLOGY (OXFORD. ONLINE)","A2","medicina_i"
"11792566","CLINICAL MEDICINE REVIEWS IN VASCULAR HEALTH","C ","medicina_i"
"17588111","CLINICAL OBESITY","B5","medicina_i"
"20397283","CLINICS AND PRACTICE","C ","medicina_i"
"21571422","COLD SPRING HARBOR PERSPECTIVES IN MEDICINE","A1","medicina_i"
"2325887X","COMPUTING IN CARDIOLOGY","C ","medicina_i"
"01632108","CONTEMPORARY NEUROSURGERY","B5","medicina_i"
"19818084","CONTINUUM","C ","medicina_i"
"21780544","COORTE - REVISTA CIENT�FICA DO HOSPITAL SANTA ROSA.","C ","medicina_i"
"16803663","COPD","B1","medicina_i"
"19433883","CRANIAL MAXILLOFACIAL TRAUMA & RECONSTRUCTION (ONLINE)","B4","medicina_i"
"20901313","CRITICAL CARE RESEARCH AND PRACTICE","B2","medicina_i"
"18756417","CURRENT DIABETES REVIEWS","B1","medicina_i"
"13540122","CURRENT MEDICAL LITERATURE. CARDIOLOGY","C ","medicina_i"
"14734877","CURRENT MEDICAL RESEARCH AND OPINION","B1","medicina_i"
"21674825","CURRENT RADIOLOGY REPORTS (ONLINE)","C ","medicina_i"
"15346250","CURRENT TREATMENT OPTIONS IN INFECTIOUS DISEASES","C ","medicina_i"
"21963061","CURRENT TREATMENT OPTIONS IN PSYCHIATRY","C ","medicina_i"
"21963045","CURRENT TROPICAL MEDICINE REPORTS","C ","medicina_i"
"10287175","DERMATOLOG�A PERUANA (IMPRESA)","C ","medicina_i"
"15244725","DERMATOLOGIC SURGERY (ONLINE)","B2","medicina_i"
"21609381","DERMATOLOGY PRACTICAL & CONCEPTUAL","C ","medicina_i"
"97838055","DEVELOPMENTS IN BIOLOGICALS","C ","medicina_i"
"23805544","DIABETES RESEARCH AND THERAPY","C ","medicina_i"
"14645491","DIABETIC MEDICINE","B1","medicina_i"
"19427611","DRUG TESTING AND ANALYSIS","B1","medicina_i"
"15408175","ECHOCARDIOGRAPHY","B2","medicina_i"
"19812825","EINSTEIN. EDUCA��O CONTINUADA EM SA�DE","B3","medicina_i"
"21657548","EMERGENCY MEDICINE: OPEN ACCESS","C ","medicina_i"
"14703947","ENDOCRINE ABSTRACTS","B5","medicina_i"
"20520573","ENDOCRINOLOGY, DIABETES & METABOLISM CASE REPORTS","C ","medicina_i"
"22267190","ENDOSCOPIC ULTRASOUND","B1","medicina_i"
"22133232","EPILEPSY & BEHAVIOR CASE REPORTS","B4","medicina_i"
"19696213","EUROINTERVENTION (ONLINE)","A2","medicina_i"
"15322092","EUROPACE (ONLINE) (LONDON)","A2","medicina_i"
"20488734","EUROPEAN HEART JOURNAL: ACUTE CARDIOVASCULAR CARE (ONLINE)","A2","medicina_i"
"20581742","EUROPEAN HEART JOURNAL: QUALITY OF CARE AND CLINICAL OUTCOMES","B5","medicina_i"
"23808993","EXPERT REVIEW OF PRECISION MEDICINE AND DRUG DEVELOPMENT","C ","medicina_i"
"23809000","EXPERT REVIEW OF QUALITY OF LIFE IN CANCER CARE","C ","medicina_i"
"1542233X","EYE & CONTACT LENS (ONLINE)","B2","medicina_i"
"22769900","E3 JOURNAL OF MEDICAL RESEARCH","C ","medicina_i"
"23976527","FRONTIERS IN NANOSCIENCE AND NANOTECHNOLOGY","C ","medicina_i"
"23736372","GASTROENTEROLOGY & HEPATOLOGY: OPEN ACCESS","C ","medicina_i"
"08728178","GE JORNAL PORTUGU�S DE GASTRENTEROLOGIA","B5","medicina_i"
"18717942","GENOMIC MEDICINE (ONLINE)","B5","medicina_i"
"19360568","HEAD AND NECK PATHOLOGY (ONLINE)","B1","medicina_i"
"15264610","HEADACHE","B1","medicina_i"
"23297832","HEALTH CARE","C ","medicina_i"
"1468201X","HEART","A1","medicina_i"
"01716123","HEPATOLOGY","A1","medicina_i"
"1071605X","IMAGINE (BALTIMORE, MD. PRINT)","C ","medicina_i"
"18523862","INSUFICIENCIA CARDIACA","C ","medicina_i"
"23499419","INTEGRATED JOURNAL OF BRITISH","C ","medicina_i"
"20564546","INTEGRATIVE CANCER SCIENCE AND THERAPEUTICS","C ","medicina_i"
"20566360","INTEGRATIVE MOLECULAR MEDICINE","C ","medicina_i"
"20568827","INTEGRATIVE OBESITY AND DIABETES","C ","medicina_i"
"19709366","INTERNAL AND EMERGENCY MEDICINE","B1","medicina_i"
"15730743","INTERNATIONAL JOUNAL OF CARDIOVASCULAR IMAGING","B2","medicina_i"
"22776079","INTERNATIONAL JOURNAL OF APPLIED MICROBIOLOGY SCIENCE","C ","medicina_i"
"19918631","INTERNATIONAL JOURNAL OF BIOLOGICAL AND CHEMICAL SCIENCES","C ","medicina_i"
"24247723","INTERNATIONAL JOURNAL OF BIOPRINTING (PRINT)","C ","medicina_i"
"21602026","INTERNATIONAL JOURNAL OF BURNS AND TRAUMA","B2","medicina_i"
"10954910","INTERNATIONAL JOURNAL OF CARDIOVASCULAR MEDICINE AND SCIENCE","C ","medicina_i"
"09763198","INTERNATIONAL JOURNAL OF CASE REPORTS AND IMAGES","C ","medicina_i"
"23343486","INTERNATIONAL JOURNAL OF CELIAC DISEASE (ONLINE)","C ","medicina_i"
"0974696X","INTERNATIONAL JOURNAL OF COMPUTING AND INFORMATION TECHNOLOGY","C ","medicina_i"
"14682494","INTERNATIONAL JOURNAL OF COSMETIC SCIENCE","B2","medicina_i"
"13654632","INTERNATIONAL JOURNAL OF DERMATOLOGY","B2","medicina_i"
"14611244","INTERNATIONAL JOURNAL OF DERMATOLOGY. SUPPLEMENT","B2","medicina_i"
"23207876","INTERNATIONAL JOURNAL OF FOOD AND NUTRITIONAL SCIENCE","C ","medicina_i"
"15590739","INTERNATIONAL JOURNAL OF GASTROINTESTINAL CANCER (ONLINE)","B5","medicina_i"
"09248447","INTERNATIONAL JOURNAL OF GYNECOLOGY & OBSTETRICS. SUPPLEMENT","B2","medicina_i"
"23783672","INTERNATIONAL JOURNAL OF IMMUNOLOGY AND IMMUNOTHERAPY","B4","medicina_i"
"20426372","INTERNATIONAL JOURNAL OF MEDICAL EDUCATION","C ","medicina_i"
"09763112","INTERNATIONAL JOURNAL OF MIND, BRAIN & COGNITION","C ","medicina_i"
"20902158","INTERNATIONAL JOURNAL OF NEPHROLOGY","B2","medicina_i"
"21412499","INTERNATIONAL JOURNAL OF NUTRITION AND METABOLISM","C ","medicina_i"
"23771887","INTERNATIONAL JOURNAL OF REPRODUCTION, FERTILITY & SEXUAL HEALTH","C ","medicina_i"
"14716348","INTERNATIONAL JOURNAL OF TECHNOLOGY ASSESSMENT IN HEALTH CARE","B2","medicina_i"
"2469567X","INTERNATIONAL JOURNAL OF VIROLOGY AND AIDS","C ","medicina_i"
"17493676","INTERNATIONAL PSYCHIATRY (PRINT)","C ","medicina_i"
"15732584","INTERNATIONAL UROLOGY AND NEPHROLOGY","B2","medicina_i"
"15910199","INTERVENTIONAL NEURORADIOLOGY","B3","medicina_i"
"15730646","INVESTIGATIONAL NEW DRUDS","A2","medicina_i"
"17358604","IRAN J. KIDNEY DISEASE","B2","medicina_i"
"19382022","ISLETS (ONLINE)","B1","medicina_i"
"20904606","ISRN DERMATOLOGY","C ","medicina_i"
"2314405X","ISRN NEPHROLOGY","B5","medicina_i"
"23144661","ISRN NEUROSCIENCE","C ","medicina_i"
"23146400","ISRN OXIDATIVE MEDICINE","C ","medicina_i"
"18247288","ITALIAN JOURNAL OF PEDIATRICS (ONLINE)","B1","medicina_i"
"15376613","J INFECT DIS","A1","medicina_i"
"14140470","JAMA. PEDIATRIA (RIO DE JANEIRO)","C ","medicina_i"
"16783387","JBT. JORNAL BRASILEIRO DE TRANSPLANTES","C ","medicina_i"
"14724146","JCP ONLINE","C ","medicina_i"
"16776755","JOPE. JORNAL BRASILEIRO DE ODONTO-PSICOLOGIA E ODONTOLOGIA PARA PACIENTES ESPECIAIS","C ","medicina_i"
"16785436","JORNAL BRASILEIRO DE GASTROENTEROLOGIA","C ","medicina_i"
"01048090","JORNAL BRASILEIRO DE PATOLOGIA","C ","medicina_i"
"23941111","JOURNAL OF ADVANCES IN MEDICAL AND PHARMACEUTICAL SCIENCES","C ","medicina_i"
"18803873","JOURNAL OF ATHEROSCLEROSIS AND THROMBOSIS","B1","medicina_i"
"15430154","JOURNAL OF CANCER EDUCATION","B2","medicina_i"
"21559570","JOURNAL OF CLINICAL & EXPERIMENTAL OPHTHALMOLOGY","C ","medicina_i"
"15392031","JOURNAL OF CLINICAL GASTROENTEROLOGY","B1","medicina_i"
"21670870","JOURNAL OF CLINICAL TRIALS","C ","medicina_i"
"20812841","JOURNAL OF CONTEMPORARY BRACHYTHERAPY","C ","medicina_i"
"15301060","JOURNAL OF CONTROVERSIAL MEDICAL CLAIMS","C ","medicina_i"
"14764180","JOURNAL OF COSMETIC AND LASER THERAPY","B2","medicina_i"
"16000560","JOURNAL OF CUTANEOUS PATHOLOGY (ONLINE)","B2","medicina_i"
"24718211","JOURNAL OF EPIDEMIOLOGY AND PUBLIC HEALTH REVIEWS","C ","medicina_i"
"22787135","JOURNAL OF FAMILY MEDICINE AND PRIMARY CARE","C ","medicina_i"
"2161069X","JOURNAL OF GASTROINTESTINAL & DIGESTIVE SYSTEM","C ","medicina_i"
"18421121","JOURNAL OF GASTROINTESTINAL AND LIVER DISEASES","B2","medicina_i"
"18734626","JOURNAL OF GASTROINTESTINAL SURGERY (ONLINE)","B1","medicina_i"
